ts_event,best_ofi,multi_ofi,integrated_ofi,cross_asset_ofi
2024-10-21T12:33:50.024262364Z,0,400.0,0.0023804779127568885,-30
2024-10-21T12:33:51.861072481Z,0,200.0,1.9168098968770217,72
2024-10-21T12:33:52.769482629Z,0,-1.0,-0.2479872804084647,-51
2024-10-21T12:33:52.769493295Z,0,400.0,1.9497771432606563,154
2024-10-21T12:33:52.993927871Z,-1207,-1608.0,-0.25919544275151507,-1183
2024-10-21T12:33:53.065065422Z,0,-200.0,-0.003187856671500266,1000
2024-10-21T12:33:56.944168416Z,0,0.0,0.0,1057
2024-10-21T12:33:59.088811005Z,0,-506.0,-1.9567984837748238,85
2024-10-21T12:33:59.088823750Z,0,200.0,1.9168098968770217,-18
2024-10-21T12:34:02.149897491Z,100,1308.0,0.2605738326075488,212
2024-10-21T12:34:02.149928619Z,-400,-424.0,-1.8789673677149255,-501
2024-10-21T12:34:02.149928619Z,21,428.0,1.7394261673924514,174
2024-10-21T12:34:02.149950355Z,-300,983.0,1.9331793084901387,-395
2024-10-21T12:34:02.149954232Z,1,201.0,1.7045937447668769,-1194
2024-10-21T12:34:02.149963811Z,0,100.0,0.004620082132609081,1198
2024-10-21T12:34:02.149968531Z,0,-100.0,-0.008937915901402615,34
2024-10-21T12:34:02.149995072Z,0,-1307.0,-1.9652820169015133,-81
2024-10-21T12:34:02.150289648Z,0,-1208.0,-0.1197249949415181,-10
2024-10-21T12:34:02.224326757Z,200,200.0,0.006505658425653313,550
2024-10-21T12:34:02.250035378Z,-1207,-1408.0,-1.8352818967592177,-124
2024-10-21T12:34:02.433938165Z,0,-305.0,-1.9100927899658042,1126
2024-10-21T12:34:04.221298672Z,-7,-124.0,-0.32870054757963535,1093
2024-10-21T12:34:04.221593520Z,100,1508.0,1.3403370343961023,159
2024-10-21T12:34:04.221921450Z,-1207,-1913.0,-1.6712994524203646,-1200
2024-10-21T12:34:04.223075802Z,-17,-517.0,-0.8801291759311878,-1103
2024-10-21T12:34:04.325592369Z,200,317.0,0.32959222776080405,-525
2024-10-21T12:34:06.238355905Z,0,24.0,0.06493156381730432,652
2024-10-21T12:34:11.389652181Z,0,-117.0,-0.3286628479857107,7
2024-10-21T12:34:13.393399417Z,0,24.0,0.06493156381730432,-20
2024-10-21T12:34:13.740065207Z,200,200.0,0.0009293797750933305,344
2024-10-21T12:34:14.476131192Z,0,-200.0,-0.23908925036251996,124
2024-10-21T12:34:14.476143802Z,0,200.0,1.8284776435647168,141
2024-10-21T12:34:18.143679631Z,200,200.0,0.0009293797750933305,202
2024-10-21T12:34:21.570266497Z,0,-505.0,-1.9192885303643628,52
2024-10-21T12:34:21.570278537Z,0,200.0,1.8284776435647168,-2
2024-10-21T12:34:24.634338724Z,-7,-124.0,-0.670369374585748,42
2024-10-21T12:34:24.734729841Z,200,224.0,0.16471810324078243,353
2024-10-21T12:34:26.051200518Z,0,-117.0,-0.6703316749918233,-199
2024-10-21T12:34:28.056511802Z,0,24.0,0.1637887234656891,23
2024-10-21T12:34:31.566351603Z,0,-117.0,-0.6703316749918233,16
2024-10-21T12:34:33.571362114Z,0,24.0,0.1637887234656891,95
2024-10-21T12:34:33.720440799Z,200,200.0,0.0009293797750933305,176
2024-10-21T12:34:33.730448933Z,200,200.0,0.0009293797750933305,150
2024-10-21T12:34:33.745274141Z,-7,-124.0,-0.670369374585748,74
2024-10-21T12:34:33.745287278Z,0,417.0,0.1649603204157199,-120
2024-10-21T12:34:33.747590481Z,0,200.0,0.0095159900641799,198
2024-10-21T12:34:33.751727739Z,0,-200.0,-0.004769860356359501,-153
2024-10-21T12:34:35.757406077Z,-400,-517.0,-0.6719591016795101,-590
2024-10-21T12:34:37.761184677Z,7,424.0,0.1649980200096445,-183
2024-10-21T12:34:37.968027551Z,0,200.0,0.0095159900641799,112
2024-10-21T12:34:37.968040798Z,200,207.0,0.00929750353778153,550
2024-10-21T12:34:38.475738499Z,-7,-124.0,-0.670369374585748,89
2024-10-21T12:34:38.475751280Z,0,417.0,0.1649603204157199,-131
2024-10-21T12:34:38.943836159Z,200,207.0,0.00929750353778153,1
2024-10-21T12:34:38.961431383Z,-7,-124.0,-0.670369374585748,-199
2024-10-21T12:34:38.961442941Z,0,417.0,0.1649603204157199,-135
2024-10-21T12:34:39.359232731Z,200,207.0,0.00929750353778153,269
2024-10-21T12:34:39.445076887Z,-7,-124.0,-0.670369374585748,86
2024-10-21T12:34:39.445089261Z,0,417.0,0.1649603204157199,-99
2024-10-21T12:34:39.534348093Z,200,207.0,0.00929750353778153,0
2024-10-21T12:34:39.805848072Z,-7,-124.0,-0.670369374585748,392
2024-10-21T12:34:39.805861078Z,0,417.0,0.1649603204157199,173
2024-10-21T12:34:40.424950427Z,5,1213.0,0.120123905637915,110
2024-10-21T12:34:40.429056129Z,-1207,-1408.0,-1.8350019799903556,-1352
2024-10-21T12:34:42.760362354Z,-400,-517.0,-0.6719591016795101,-399
2024-10-21T12:34:44.765845817Z,7,424.0,0.1649980200096445,-88
2024-10-21T12:34:46.916797916Z,0,0.0,0.0,499
2024-10-21T12:34:51.436613204Z,35,1243.0,0.12284815010365732,94
2024-10-21T12:34:51.440710504Z,-1207,-1408.0,-1.8350019799903556,-1201
2024-10-21T12:34:54.821268272Z,-400,-517.0,-0.6719591016795101,-440
2024-10-21T12:34:56.823934089Z,7,424.0,0.1649980200096445,201
2024-10-21T12:34:56.914006729Z,0,-117.0,-0.6703316749918233,1195
2024-10-21T12:34:56.914018909Z,0,417.0,0.1649603204157199,-28
2024-10-21T12:34:56.970301620Z,0,200.0,1.8284776435647168,0
2024-10-21T12:35:01.086704786Z,0,400.0,0.009539720712719002,470
2024-10-21T12:35:04.824035688Z,-400,-517.0,-0.6719591016795101,-499
2024-10-21T12:35:06.832364220Z,7,424.0,0.1649980200096445,-188
2024-10-21T12:35:10.273312188Z,80,1288.0,0.12341178688967297,13
2024-10-21T12:35:11.596759827Z,0,0.0,0.0,-100
2024-10-21T12:35:11.866382042Z,-400,-517.0,-1.969837002696478,-400
2024-10-21T12:35:12.594795091Z,0,0.0,0.0,-7
2024-10-21T12:35:12.649791928Z,0,0.0,0.0,-170
2024-10-21T12:35:12.649804588Z,0,400.0,1.5839506932277188,-91
2024-10-21T12:35:13.882085380Z,7,424.0,0.08359139569665347,63
2024-10-21T12:35:18.869298325Z,-400,-517.0,-0.40156898959972687,-406
2024-10-21T12:35:20.880663008Z,7,424.0,0.08359139569665347,100
2024-10-21T12:35:22.590424361Z,0,-117.0,-0.3961205006682422,15
2024-10-21T12:35:22.590436801Z,0,417.0,0.0830653346963722,-93
2024-10-21T12:35:22.645812212Z,0,400.0,1.9030198976189139,72
2024-10-21T12:35:23.823304028Z,0,400.0,0.0023804779127568885,200
2024-10-21T12:35:23.988201548Z,0,0.0,0.0,-300
2024-10-21T12:35:24.238426890Z,0,0.0,0.0,-23
2024-10-21T12:35:24.238426890Z,-400,-517.0,-0.4023609649463407,-1
2024-10-21T12:35:24.238452385Z,34,214.0,0.8904187522048628,-119
2024-10-21T12:35:24.238461987Z,0,100.0,0.004407175121889769,-56
2024-10-21T12:35:24.238465281Z,0,-100.0,-0.008173991465385298,399
2024-10-21T12:35:24.238471795Z,100,100.0,0.0012243795351650898,100
2024-10-21T12:35:24.238485568Z,0,100.0,0.9919491216338588,0
2024-10-21T12:35:24.238506128Z,0,-180.0,-0.8899065440288154,0
2024-10-21T12:35:24.238844974Z,-17,-517.0,-1.6587664083100546,-213
2024-10-21T12:35:24.325803839Z,200,317.0,1.107470351120338,122
2024-10-21T12:35:24.325823716Z,-34,-34.0,-0.0007409944946819123,-834
2024-10-21T12:35:24.343765036Z,0,-1287.0,-1.839995498499415,-199
2024-10-21T12:35:24.343821064Z,-200,-200.0,-0.002615274687112632,1183
2024-10-21T12:35:24.493765488Z,-80,-1687.0,-1.5976390350536593,25
2024-10-21T12:35:39.266829390Z,100,1387.0,1.8413031358429712,17
2024-10-21T12:35:39.267322775Z,-80,-1687.0,-1.5976390350536593,-1473
2024-10-21T12:35:46.324153630Z,0,-1.0,-0.01964255686403681,41
2024-10-21T12:35:46.324167263Z,0,0.0,0.0,2
2024-10-21T12:35:46.381553985Z,200,200.0,0.004670133369843985,1290
2024-10-21T12:35:46.464926027Z,-200,-200.0,-0.0027242444657423247,-96
2024-10-21T12:35:48.967546449Z,0,0.0,0.0,-198
2024-10-21T12:35:48.967567635Z,0,0.0,0.0,-89
2024-10-21T12:35:50.412145028Z,0,400.0,1.5839506932277188,180
2024-10-21T12:35:54.451388501Z,200,200.0,0.004670133369843985,110
2024-10-21T12:35:54.451399487Z,-17,-517.0,-0.9925883201980126,-1192
2024-10-21T12:35:54.451579862Z,4,1291.0,1.4955799637040201,50
2024-10-21T12:35:54.451584967Z,0,180.0,0.3354314922185367,78
2024-10-21T12:35:54.451914911Z,0,-1287.0,-1.494334594805395,3
2024-10-21T12:35:54.490013783Z,-80,-1688.0,-1.0074116798019874,992
2024-10-21T12:35:54.565074677Z,200,317.0,0.4007906340380862,200
2024-10-21T12:35:56.157378125Z,-17,-517.0,-0.9925883201980126,-67
2024-10-21T12:35:56.203098030Z,200,317.0,0.4007906340380862,-979
2024-10-21T12:35:59.076399251Z,-17,-517.0,-0.9925883201980126,-322
2024-10-21T12:35:59.076412669Z,200,317.0,0.4007906340380862,376
2024-10-21T12:35:59.437757339Z,0,200.0,1.3225988288451451,301
2024-10-21T12:35:59.494791441Z,0,199.0,-0.018299358828292315,30
2024-10-21T12:36:00.843631726Z,0,1407.0,1.840922368318864,-1000
2024-10-21T12:36:02.353651432Z,0,-1208.0,-0.029073299517225096,-191
2024-10-21T12:36:02.353665960Z,0,200.0,1.3225988288451451,-1102
2024-10-21T12:36:07.530496723Z,-17,-517.0,-1.3244764158258204,1166
2024-10-21T12:36:07.530508969Z,0,500.0,0.6636798923353294,99
2024-10-21T12:36:07.585080931Z,0,200.0,1.3225988288451451,0
2024-10-21T12:36:09.508691863Z,-400,-900.0,-1.3285926701574058,-400
2024-10-21T12:36:10.549225606Z,4,521.0,0.664066427026568,-48
2024-10-21T12:36:43.158440811Z,0,1407.0,1.8352080407702225,-492
2024-10-21T12:36:43.375021837Z,0,-1208.0,-0.026750456499198424,-152
2024-10-21T12:36:43.375035050Z,0,200.0,1.3225988288451451,-18
2024-10-21T12:36:50.819889336Z,0,200.0,1.3225988288451451,305
2024-10-21T12:36:53.683336201Z,100,1387.0,1.8399341437211607,907
2024-10-21T12:36:54.097617679Z,0,0.0,0.0,-1205
2024-10-21T12:36:54.097630082Z,0,0.0,0.0,-94
2024-10-21T12:36:54.153856242Z,0,217.0,0.03438526370653633,-140
2024-10-21T12:36:56.765119762Z,0,-117.0,-0.15346631478280356,290
2024-10-21T12:36:56.765132861Z,0,217.0,0.03438526370653633,-13
2024-10-21T12:36:56.819654707Z,0,200.0,0.003984820839375333,300
2024-10-21T12:36:57.476523790Z,0,200.0,0.003984820839375333,-193
2024-10-21T12:36:58.378164795Z,0,281.0,1.8703893581151727,-99
2024-10-21T12:36:58.406534723Z,0,-200.0,-4.090511841789108,-350
2024-10-21T12:36:58.406546557Z,0,0.0,0.0,-156
2024-10-21T12:36:58.464922853Z,0,200.0,0.0095159900641799,-479
2024-10-21T12:37:00.372093470Z,0,200.0,0.0095159900641799,-50
2024-10-21T12:37:00.454146766Z,0,0.0,0.0,0
2024-10-21T12:37:00.536164034Z,0,0.0,0.0,-73
2024-10-21T12:37:01.064935080Z,0,0.0,0.0,31
2024-10-21T12:37:01.064935080Z,-50,-50.0,-0.0060538765905385,-199
2024-10-21T12:37:01.064997491Z,0,0.0,0.0,-90
2024-10-21T12:37:01.065010830Z,0,0.0,0.0,-2
2024-10-21T12:37:01.065010830Z,-1,-1288.0,-1.9603841869192387,389
2024-10-21T12:37:01.065032811Z,100,304.0,0.2889328749708874,195
2024-10-21T12:37:01.065044515Z,-4,-221.0,-0.03961581308076159,-381
2024-10-21T12:37:01.065398746Z,128,332.0,0.28894692587487836,73
2024-10-21T12:37:01.134392616Z,0,0.0,0.0,-60
2024-10-21T12:37:01.201495261Z,0,0.0,0.0,-54
2024-10-21T12:37:01.201507987Z,0,0.0,0.0,1100
2024-10-21T12:37:01.461864865Z,0,0.0,0.0,-199
2024-10-21T12:37:01.498580512Z,2,134.0,0.016796990659283195,84
2024-10-21T12:37:02.076277129Z,0,0.0,0.0,-1104
2024-10-21T12:37:02.131181816Z,0,0.0,0.0,-126
2024-10-21T12:37:02.131194998Z,0,400.0,1.9642556864036809,-1083
2024-10-21T12:37:05.074380125Z,2,132.0,0.4855370776213813,-13
2024-10-21T12:37:09.471991076Z,0,-14.0,-0.0013946872937813666,83
2024-10-21T12:37:09.476084016Z,0,14.0,0.0016328046366220876,198
2024-10-21T12:37:09.756862909Z,0,-1207.0,-1.7936817824899889,-173
2024-10-21T12:37:09.756876626Z,0,0.0,0.0,-7
2024-10-21T12:37:10.616114227Z,0,400.0,1.502953214596756,-300
2024-10-21T12:37:17.205123764Z,0,-1207.0,-1.7936817824899889,470
2024-10-21T12:37:17.205136424Z,0,0.0,0.0,-1199
2024-10-21T12:37:19.163732276Z,0,0.0,0.0,-17
2024-10-21T12:37:19.163745804Z,0,0.0,0.0,-1007
2024-10-21T12:37:19.224217636Z,0,0.0,0.0,9
2024-10-21T12:37:24.436550463Z,0,400.0,1.502953214596756,-390
2024-10-21T12:37:25.366548710Z,0,-1207.0,-1.7936817824899889,92
2024-10-21T12:37:25.366561737Z,0,0.0,0.0,-111
2024-10-21T12:37:27.922279446Z,0,400.0,1.502953214596756,294
2024-10-21T12:37:36.585363105Z,0,-1207.0,-1.7936817824899889,-44
2024-10-21T12:37:36.585375675Z,0,0.0,0.0,200
2024-10-21T12:37:36.952501284Z,0,400.0,1.502953214596756,-19
2024-10-21T12:37:38.907567221Z,0,0.0,0.0,19
2024-10-21T12:37:39.163653557Z,0,200.0,1.2096940507729985,84
2024-10-21T12:37:39.594538033Z,0,0.0,0.0,54
2024-10-21T12:37:42.591822605Z,0,-1207.0,-1.7936817824899889,-800
2024-10-21T12:37:42.591835289Z,0,400.0,0.4573828802922692,99
2024-10-21T12:37:47.411231127Z,1,82.0,0.7684050381162933,-99
2024-10-21T12:37:48.676986240Z,24,28.0,0.061040134622990794,3
2024-10-21T12:37:48.750455978Z,0,0.0,0.0,26
2024-10-21T12:37:48.750469059Z,0,0.0,0.0,1189
2024-10-21T12:37:48.859269056Z,0,0.0,0.0,-24
2024-10-21T12:37:49.104334459Z,0,0.0,0.0,171
2024-10-21T12:37:49.104346675Z,0,0.0,0.0,19
2024-10-21T12:37:49.160516949Z,0,400.0,1.6463885836246621,195
2024-10-21T12:37:50.467783433Z,0,-400.0,-9.677552406183988,-24
2024-10-21T12:37:50.467796686Z,0,0.0,0.0,-181
2024-10-21T12:37:50.525418175Z,0,0.0,0.0,200
2024-10-21T12:37:51.258156258Z,0,0.0,0.0,403
2024-10-21T12:37:51.258169160Z,0,0.0,0.0,92
2024-10-21T12:37:51.310797013Z,0,400.0,1.6463885836246621,-165
2024-10-21T12:37:54.120490249Z,0,400.0,1.974028102753948,-370
2024-10-21T12:37:54.459888299Z,0,0.0,0.0,5
2024-10-21T12:37:57.227102986Z,0,0.0,0.0,-145
2024-10-21T12:38:00.262765699Z,0,-80.0,-1.9355104812367978,104
2024-10-21T12:38:00.262778489Z,0,0.0,0.0,93
2024-10-21T12:38:00.316954864Z,0,400.0,1.6463885836246621,300
2024-10-21T12:38:00.336429148Z,0,0.0,0.0,163
2024-10-21T12:38:00.336442519Z,0,0.0,0.0,81
2024-10-21T12:38:00.442444353Z,0,0.0,0.0,-1021
2024-10-21T12:38:00.603243988Z,0,0.0,0.0,498
2024-10-21T12:38:01.201736475Z,0,0.0,0.0,399
2024-10-21T12:38:01.201736475Z,-1,-1688.0,-1.9904017749378111,-64
2024-10-21T12:38:01.269398755Z,0,-400.0,-0.04665156104634536,143
2024-10-21T12:38:01.269411943Z,0,0.0,0.0,99
2024-10-21T12:38:01.547036937Z,0,-1607.0,-1.983575852139806,-21
2024-10-21T12:38:02.096094950Z,0,-200.0,-1.9642556864036809,-6
2024-10-21T12:38:02.402017086Z,0,200.0,0.987014051376974,-66
2024-10-21T12:38:02.465417465Z,0,-200.0,-1.9642556864036809,-84
2024-10-21T12:38:02.465429218Z,0,399.0,-0.6589218954630944,390
2024-10-21T12:38:13.050394683Z,4,30.0,1.327970105184636,-296
2024-10-21T12:38:13.124071363Z,0,0.0,0.0,1
2024-10-21T12:38:13.124084446Z,0,0.0,0.0,-199
2024-10-21T12:38:18.490902611Z,0,-400.0,-0.003107577583915775,827
2024-10-21T12:38:18.490913936Z,0,200.0,1.9642556864036809,1182
2024-10-21T12:38:20.985998839Z,0,0.0,0.0,-18
2024-10-21T12:38:20.985998839Z,-1207,-1408.0,-0.6763549069465539,-1140
2024-10-21T12:38:20.986025309Z,1,29.0,1.9047352469239087,1
2024-10-21T12:38:20.986183368Z,0,-506.0,-1.8958042316781316,1113
2024-10-21T12:38:20.986209570Z,0,104.0,0.02505943714171154,199
2024-10-21T12:38:20.986221127Z,0,-2.0,-0.00018570038863108344,-324
2024-10-21T12:38:20.986359911Z,0,-128.0,-0.0052992942071692735,-1076
2024-10-21T12:38:20.986378447Z,0,0.0,0.0,-169
2024-10-21T12:38:20.986396044Z,-4,-4.0,-2.157817398607782e-05,50
2024-10-21T12:38:20.986433209Z,0,0.0,0.0,70
2024-10-21T12:38:20.986615985Z,0,100.0,0.007300435125573129,-185
2024-10-21T12:38:20.986887376Z,128,263.0,0.4147489202602879,-142
2024-10-21T12:38:20.986924542Z,0,0.0,0.0,-169
2024-10-21T12:38:20.990315989Z,0,2.0,0.006268240895000688,-807
2024-10-21T12:38:21.053639879Z,0,401.0,0.02482455739825183,-100
2024-10-21T12:38:21.057112403Z,0,-506.0,-1.5843247543234238,24
2024-10-21T12:38:21.064804647Z,0,400.0,0.7682084194647503,-40
2024-10-21T12:38:21.064830997Z,0,0.0,0.0,0
2024-10-21T12:38:21.086105964Z,0,1.0,0.0019127140029001598,-27
2024-10-21T12:38:21.116614965Z,0,0.0,0.0,-1
2024-10-21T12:38:21.116627916Z,0,0.0,0.0,27
2024-10-21T12:38:21.127620498Z,0,0.0,0.0,-1172
2024-10-21T12:38:21.712864469Z,0,-200.0,-0.47632610882778337,350
2024-10-21T12:38:21.828276411Z,0,200.0,0.38410420973237513,-191
2024-10-21T12:38:22.256456628Z,0,-200.0,-0.47632610882778337,-30
2024-10-21T12:38:22.256482691Z,0,200.0,1.2096940507729985,-101
2024-10-21T12:38:23.254687557Z,0,0.0,0.0,-53
2024-10-21T12:38:24.119784545Z,0,200.0,1.2096940507729985,28
2024-10-21T12:38:24.411319477Z,0,-505.0,-1.5827308259876736,1181
2024-10-21T12:38:24.411330476Z,0,200.0,1.2096940507729985,35
2024-10-21T12:38:27.465707438Z,0,200.0,1.2096940507729985,1199
2024-10-21T12:38:27.556753199Z,0,-505.0,-1.5827308259876736,-8
2024-10-21T12:38:27.556765455Z,0,200.0,1.2096940507729985,8
2024-10-21T12:38:27.614000492Z,0,-505.0,-1.5827308259876736,171
2024-10-21T12:38:27.614012681Z,0,200.0,1.2096940507729985,-144
2024-10-21T12:38:27.623739112Z,0,0.0,0.0,12
2024-10-21T12:38:28.193154770Z,0,0.0,0.0,-1192
2024-10-21T12:38:28.732222683Z,40,172.0,0.04859912468283373,137
2024-10-21T12:38:28.732261256Z,0,0.0,0.0,8
2024-10-21T12:38:30.670563949Z,0,201.0,0.4026110937843367,-1000
2024-10-21T12:38:30.672097186Z,0,0.0,0.0,117
2024-10-21T12:38:30.672110180Z,0,0.0,0.0,149
2024-10-21T12:38:30.672237085Z,0,0.0,0.0,144
2024-10-21T12:38:30.672248660Z,0,0.0,0.0,-300
2024-10-21T12:38:31.614004753Z,0,0.0,0.0,186
2024-10-21T12:38:32.037724092Z,0,200.0,0.00583144513079317,0
2024-10-21T12:38:33.019264575Z,0,-506.0,-1.968381823530145,-256
2024-10-21T12:38:33.019275921Z,0,200.0,1.9449982777134487,90
2024-10-21T12:38:33.943719177Z,0,0.0,0.0,20
2024-10-21T12:38:33.943719177Z,20,20.0,0.00010657191064028653,-180
2024-10-21T12:38:33.943747947Z,0,0.0,0.0,743
2024-10-21T12:38:33.943747947Z,-128,-260.0,-0.7824819308283243,-227
2024-10-21T12:38:33.943769475Z,100,1308.0,0.027778662916402262,200
2024-10-21T12:38:33.943773105Z,22,1329.0,1.8038364569404886,-79
2024-10-21T12:38:33.943783290Z,0,100.0,0.004688024516912156,9
2024-10-21T12:38:33.943793216Z,33,33.0,0.001179017276977006,114
2024-10-21T12:38:33.943807790Z,0,33.0,0.0013316363311330225,1086
2024-10-21T12:38:33.943810905Z,0,-100.0,-0.006980708039781605,377
2024-10-21T12:38:33.943823630Z,0,-100.0,-0.025847486525677834,-1198
2024-10-21T12:38:33.944141857Z,0,0.0,0.0,104
2024-10-21T12:38:33.944247536Z,100,188.0,0.41842034626300884,-18
2024-10-21T12:38:33.944267088Z,0,0.0,0.0,9
2024-10-21T12:38:33.952228694Z,-55,-1295.0,-1.8041764818384243,-67
2024-10-21T12:38:33.952250005Z,-22,-22.0,-0.0008934168185788494,75
2024-10-21T12:38:33.989609591Z,0,0.0,0.0,-181
2024-10-21T12:38:34.050783040Z,0,0.0,0.0,94
2024-10-21T12:38:34.050814299Z,0,-1208.0,-0.024911037162989293,-54
2024-10-21T12:38:34.203768072Z,-1207,-1408.0,-1.2175180691716758,-2347
2024-10-21T12:38:34.505296009Z,20,152.0,0.04849597127774726,215
2024-10-21T12:38:36.080592393Z,0,201.0,0.4026110937843367,-200
2024-10-21T12:38:36.293829552Z,0,200.0,0.00583144513079317,1098
2024-10-21T12:38:36.493352133Z,0,0.0,0.0,-81
2024-10-21T12:38:36.493362781Z,0,0.0,0.0,1199
2024-10-21T12:38:36.493424304Z,2,1409.0,1.954239271812922,-7
2024-10-21T12:38:36.493836095Z,0,0.0,0.0,-150
2024-10-21T12:38:36.497532688Z,-1207,-1408.0,-0.409042708591478,-1198
2024-10-21T12:38:36.552185914Z,0,0.0,0.0,-178
2024-10-21T12:38:38.241994623Z,0,-506.0,-1.968381823530145,-100
2024-10-21T12:38:38.242007311Z,0,200.0,1.9449982777134487,-8
2024-10-21T12:38:41.493738059Z,0,200.0,1.9449982777134487,-30
2024-10-21T12:38:41.521748296Z,0,201.0,0.4026110937843367,99
2024-10-21T12:38:41.531759226Z,0,0.0,0.0,-5
2024-10-21T12:38:41.531773720Z,0,0.0,0.0,300
2024-10-21T12:38:53.685919391Z,12,160.0,1.969452965363894,62
2024-10-21T12:38:53.685955694Z,0,0.0,0.0,0
2024-10-21T12:38:54.308447960Z,0,-506.0,-1.5831862340836023,-273
2024-10-21T12:38:54.308461200Z,0,200.0,1.2096940507729985,1206
2024-10-21T12:38:54.572377396Z,0,200.0,1.2096940507729985,-50
2024-10-21T12:38:57.365590499Z,0,200.0,1.2096940507729985,-90
2024-10-21T12:39:00.408882228Z,0,0.0,0.0,1106
2024-10-21T12:39:05.885844391Z,8,8.0,4.319198492341258e-05,51
2024-10-21T12:39:05.885844391Z,-8,-8.0,-4.290852644975606e-05,525
2024-10-21T12:39:05.885875693Z,8,8.0,4.319198492341258e-05,-118
2024-10-21T12:39:05.885875693Z,-20,-152.0,-0.04849597127774726,-164
2024-10-21T12:39:05.885899748Z,22,1329.0,1.9849646303318926,221
2024-10-21T12:39:05.885911152Z,0,100.0,0.002915722565396585,254
2024-10-21T12:39:05.885912895Z,0,-100.0,-0.004194548251974034,101
2024-10-21T12:39:05.885925030Z,0,-1208.0,-0.4054262621423094,-499
2024-10-21T12:39:05.885938282Z,69,69.0,0.004064278229972333,431
2024-10-21T12:39:05.885953008Z,0,1276.0,1.9806949944158092,-100
2024-10-21T12:39:05.886355387Z,100,260.0,1.8846138826654442,1256
2024-10-21T12:39:05.886369948Z,0,0.0,0.0,64
2024-10-21T12:39:05.886738012Z,-91,-1367.0,-1.986055129472729,962
2024-10-21T12:39:05.886757600Z,-22,-22.0,-0.0016161809864179185,41
2024-10-21T12:39:05.886783783Z,0,0.0,0.0,-89
2024-10-21T12:39:05.981525319Z,0,0.0,0.0,-399
2024-10-21T12:39:05.993765456Z,0,-1208.0,-0.4054262621423094,1053
2024-10-21T12:39:06.136295194Z,-1207,-1408.0,-1.9515040287222527,-2406
2024-10-21T12:39:13.360887776Z,0,0.0,0.0,-49
2024-10-21T12:39:13.360899450Z,0,0.0,0.0,-38
2024-10-21T12:39:17.310474885Z,0,-505.0,-1.9683076873284822,50
2024-10-21T12:39:17.310488922Z,0,200.0,1.9449982777134487,495
2024-10-21T12:39:18.976780060Z,0,200.0,1.9449982777134487,4
2024-10-21T12:39:20.364855444Z,0,201.0,0.4026110937843367,7
2024-10-21T12:39:30.110092903Z,0,-506.0,-1.968381823530145,-90
2024-10-21T12:39:30.110469895Z,2,150.0,0.4102863950575373,1182
2024-10-21T12:39:30.217424858Z,0,200.0,1.2096940507729985,100
2024-10-21T12:39:33.244552009Z,0,200.0,1.2096940507729985,1046
2024-10-21T12:39:34.610960601Z,0,200.0,1.2096940507729985,79
2024-10-21T12:39:39.685061973Z,0,-505.0,-1.5827308259876736,190
2024-10-21T12:39:39.685074623Z,0,200.0,1.2096940507729985,-7
2024-10-21T12:39:42.739238162Z,0,201.0,0.02407321070799924,-1196
2024-10-21T12:40:00.394502718Z,0,0.0,0.0,76
2024-10-21T12:40:02.173786055Z,0,0.0,0.0,730
2024-10-21T12:40:02.173798644Z,0,0.0,0.0,-54
2024-10-21T12:40:02.229591880Z,200,-306.0,-1.5822581735132997,389
2024-10-21T12:40:06.958241000Z,0,-6.0,-0.002125237781000177,1007
2024-10-21T12:40:16.999383849Z,200,1408.0,0.031214413460759274,-151
2024-10-21T12:40:17.380243796Z,2,30.0,1.9105010857046993,54
2024-10-21T12:40:17.380284749Z,0,0.0,0.0,106
2024-10-21T12:40:17.380598808Z,0,0.0,0.0,-16
2024-10-21T12:40:17.408097402Z,0,0.0,0.0,153
2024-10-21T12:40:21.749588745Z,-1207,-1713.0,-1.8964734438207513,-1157
2024-10-21T12:40:21.749600737Z,0,201.0,0.0829465939160952,4
2024-10-21T12:40:21.804263239Z,0,0.0,0.0,-149
2024-10-21T12:40:21.819271776Z,0,0.0,0.0,97
2024-10-21T12:40:21.819284628Z,0,0.0,0.0,-807
2024-10-21T12:40:21.827634639Z,0,0.0,0.0,-22
2024-10-21T12:40:21.827646959Z,0,0.0,0.0,-195
2024-10-21T12:40:23.563340523Z,-2,-156.0,-1.969630236695759,153
2024-10-21T12:40:23.563340523Z,2,30.0,1.9105260352250442,15
2024-10-21T12:40:23.563363852Z,98,1351.0,0.4509318857335792,53
2024-10-21T12:40:23.563369579Z,12,1319.0,1.8068760774659451,4
2024-10-21T12:40:23.563375890Z,0,100.0,0.004231668148009203,17
2024-10-21T12:40:23.563390255Z,0,100.0,0.8701308084507533,1007
2024-10-21T12:40:23.563405657Z,0,-100.0,-0.00759013493214349,-5
2024-10-21T12:40:23.563407672Z,0,-1307.0,-1.8012719174221323,-28
2024-10-21T12:40:23.663450037Z,-100,-1507.0,-1.2254659428667896,-160
2024-10-21T12:40:23.663480945Z,-1207,-1408.0,-0.030369763304241078,-1173
2024-10-21T12:40:26.244122626Z,200,-306.0,-1.5821569717142043,95
2024-10-21T12:40:29.022903358Z,0,0.0,0.0,390
2024-10-21T12:40:29.022903358Z,-26,-158.0,-0.025198617005850417,990
2024-10-21T12:40:29.022924599Z,100,1508.0,0.41073477238287603,-923
2024-10-21T12:40:29.022930395Z,22,1529.0,1.9854653690265716,121
